Product_Name,Brand,Reviews,Price,Option,Origin,Rate,Platform,Category
TENGXIN Fish Toufu Crab Flavor 440g,HAIXIN,22,5.89,No,Mainland China,3.5,Yami,Dried Fruit
Mushroon Tofu 130g,CHUAN REN XIAO PIN,16,2.29,No,Mainland China,4.5,Yami,Dried Fruit
LIUM Prune Snack 50g,LIU LIU ORCHARD,8,1.89,2 Options,Mainland China,4.0,Yami,Dried Fruit
Fish Tofu Cake Spicy 100g,YANTING FISHERMAN,18,2.99,No,Mainland China,3.8,Yami,Dried Fruit
GENJI Vegetarian Fish(Beancurd) With Pickled Chilli 20g,Genji Food,13,0.49,2 Options,Mainland China,4.0,Yami,Dried Fruit
WL Beancurd products 220g,WEILONG,9,5.49,No,Mainland China,4.6,Yami,Dried Fruit
Hawthorn Ball 268g,YIMU,8,2.49,No,Mainland China,4.9,Yami,Dried Fruit
Roasted Gluten 26g*20,DBXS,7,5.69,No,Mainland China,4.4,Yami,Dried Fruit
DACHIXIONG  Strips Renjian Spicy Flavor 60g,LIRAY,8,1.69,2 Options,Mainland China,4.8,Yami,Dried Fruit
Stinky Tofu Cumin Flavor 108g,HUOGONGDIAN,1,3.29,2 Options,Mainland China,5.0,Yami,Dried Fruit
Spicy Vegetarian Meat 36g*20,JUNZAI,8,5.99,2 Options,Mainland China,4.4,Yami,Dried Fruit
YI-MENG Commune Hawthom Rolls 280g,YI-MENG RED FARM,6,3.49,No,Mainland China,4.8,Yami,Dried Fruit
Mulberry Hawthorn Block 108g,WEI BACK,6,3.69,No,Mainland China,4.3,Yami,Dried Fruit
Beancurd Extra Spicy Flavor 20pcs,XIANGXIANGZUI,12,6.29,3 Options,Unclear,4.0,Yami,Dried Fruit
Bean Curd Shrip 85g,XIANGXIANGZUI,7,1.29,2 Options,Mainland China,4.7,Yami,Dried Fruit
Mulberry Hawthorn Ball 108g,WEI BACK,4,3.69,No,Mainland China,5.0,Yami,Dried Fruit
Tofu Strips Five Spice Flavor 460g,ZHANGQILONG,6,8.99,No,Mainland China,4.7,Yami,Dried Fruit
Tangsen Pancake 85g,ZHANGQILONG,7,0.99,No,Mainland China,4.7,Yami,Dried Fruit
TENGXIN FOODS Shake Fish Fish Tofu Spicy Flavor 20packs 440g,HAIXIN,10,6.29,2 Options,Mainland China,3.8,Yami,Dried Fruit
Spicy Konjac 96g,JINDAZHOU,6,2.99,No,Mainland China,5.0,Yami,Dried Fruit
Gun Zhi Plum 200g,MEIYUAN,7,3.39,7 Options,Taiwan,4.4,Yami,Dried Fruit
You Do Bean Curd String Artifical Beef Flavor 70g,KOU SHOW,6,1.89,3 Options,Mainland China,3.5,Yami,Dried Fruit
Bean Curd Sifangfan Hot Spicy Flavor 85g,XIANGXIANGZUI,7,1.19,3 Options,Mainland China,3.7,Yami,Dried Fruit
Mulberry Hawthorn Strip 108g,WEI BACK,2,3.69,No,Mainland China,5.0,Yami,Dried Fruit
Broad Beans 168g,Shendacheng,8,4.49,No,Mainland China,3.1,Yami,Dried Fruit
Preserved Oilive 130g,TEN WOW,2,4.39,No,Mainland China,5.0,Yami,Dried Fruit
Seedless Q Plum Honey Flavor 40g,Ume Tonya,5,2.89,3 Options,Mainland China,3.6,Yami,Dried Fruit
XIAOZHUFEIBA Hawthorn Stick 118g,OTHER BRANDS,2,2.29,No,Unclear,5.0,Yami,Dried Fruit
Wukong Strips 85g,ZHANGQILONG,4,0.99,No,Mainland China,4.8,Yami,Dried Fruit
Konjac Snack Sichuan Pepper Flavor 150g,BESTORE,2,4.39,2 Options,Mainland China,5.0,Yami,Dried Fruit
Hot Pot Flavor Small Spicy Slice 98g,SHUDAOXIANG,1,1.99,No,Mainland China,5.0,Yami,Dried Fruit
Spicy Green Beans 9backs 135g,TEN FU'S TEA FOOD,4,4.29,No,Mainland China,4.5,Yami,Dried Fruit
Hawthorn Sticks 130g,yifen,0,2.29,No,Mainland China,0.0,Yami,Dried Fruit
Spicy Bean Curd 230g,yifen,0,2.49,No,Mainland China,0.0,Yami,Dried Fruit
Bean Curd Tiebanshao Flavor 85g,XIANGXIANGZUI,3,1.29,2 Options,Mainland China,2.3,Yami,Dried Fruit
Mini Sweet Potato 100g,BESTORE,0,2.49,No,Mainland China,0.0,Yami,Dried Fruit
NEDA Preserved Mango 60g,DEDA FRAM LIULIU QRCHARD,1,2.99,No,Mainland China,1.0,Yami,Dried Fruit
YES SIR Crispy dried Shrimp-Hot spicy 25g,XIAXIANSHENG,24,4.39,3 Options,Taiwan,4.6,Yami,Dried Fruit
Dried Fish (Iwashikko) 37g,IZUMIYA,8,4.99,No,Japan,4.6,Yami,Dried Fruit
JML dried Chili flavor 148g,JINMAILANG,16,2.79,No,Mainland China,4.4,Yami,Dried Fruit
YES SIR Crispy dried Crab-Seaweed wasabi 25g,XIAXIANSHENG,22,3.99,3 Options,Taiwan,4.7,Yami,Dried Fruit
YOUNIYIMIAN Dried Noodles With Truffle 140g*4,YNYM,13,8.99,No,Mainland China,4.8,Yami,Dried Fruit
Dried Shrimp (Otsumami Yaki Ebi)  11g,KOJIMA,1,2.79,No,Japan,2.0,Yami,Dried Fruit
Dried Shrimp-Almond 48g,IZUMIYA,2,4.59,No,Japan,5.0,Yami,Dried Fruit
Eden Fruit Gold Pillow Dried Durian 80g,YIGUO,12,10.99,No,Mainland China,4.9,Yami,Dried Fruit
YOUNIYIMIAN Dried Noodles With Scallion And Sischuan Pepper 118g*4,YNYM,14,8.99,No,Mainland China,4.7,Yami,Dried Fruit
Handmade Sun-Dried DanDan Flavor Noodles 472g,YNYM,5,8.99,No,Mainland China,3.8,Yami,Dried Fruit
Dried Squid Oshaburi Yakiika 11g,KOJIMA,2,2.79,No,Japan,4.0,Yami,Dried Fruit
JUIMINGXIANG Dried Chili Pepper 201g,JU MING XIANG,3,3.09,2 Options,Mainland China,4.0,Yami,Dried Fruit
YES SIR Crispy dried Squid-Wasabi 30g,XIAXIANSHENG,12,3.99,No,Taiwan,3.5,Yami,Dried Fruit
Dried Shrimp (Suboshi Ebi) 12g,YAMAHIDE,7,2.09,No,Japan,4.6,Yami,Dried Fruit
YES SIR Crispy dried Squid mouth-Wasabi 25g,XIAXIANSHENG,9,3.99,No,Taiwan,3.9,Yami,Dried Fruit
YES SIR Crispy dried Squid-Red braised 20g,XIAXIANSHENG,8,3.99,No,Taiwan,3.6,Yami,Dried Fruit
Dried Shrimp (Ebiten) 27g,OGIYA,0,1.69,No,Japan,0.0,Yami,Dried Fruit
Hidaka Dried Seaweed(Mehijiki)  20g,OTHER BRANDS,2,1.79,No,Unclear,4.0,Yami,Dried Fruit
Handmade Sun-Dried ChongQing Hot Flavor Noodles 516g,YNYM,7,8.99,No,Mainland China,4.6,Yami,Dried Fruit
TAKUMA Dried Crab 45g,OTHER BRANDS,12,4.99,No,Unclear,3.3,Yami,Dried Fruit
YES SIR Crispy dried Crab-Plum 25g,XIAXIANSHENG,21,3.99,3 Options,Taiwan,4.0,Yami,Dried Fruit
Dried Beancurd Stick 170g,ASIAN TASTE,72,2.30,No,Taiwan,4.8,Yami,Dried Fruit
Dried Squid Hot & Spicy Garlic Flavor 20g,BENTO,102,1.99,3 Options,Thailand,4.4,Yami,Dried Fruit
Dried Seaweed Knot 30g,SPRING FARM,96,1.99,No,Mainland China,4.8,Yami,Dried Fruit
Dried Soy Sheet Knot 150g,ASIA FOODS,386,2.99,No,Mainland China,4.6,Yami,Dried Fruit
Dried Beancurd Stick 300g,ARC,0,4.99,No,Mainland China,0.0,Yami,Dried Fruit
Dried Seaweed Slice 30g,SPRING FARM,23,1.86,No,Mainland China,4.9,Yami,Dried Fruit
YF Dried Berncurd  200g,YAFANG,46,4.39,No,Taiwan,3.9,Yami,Dried Fruit
Dried Squid Thai Curry Flavor 20g,BENTO,142,1.99,3 Options,Thailand,4.4,Yami,Dried Fruit
Dried Cortex Cinnamon,OTHER BRANDS,0,2.99,No,Unclear,0.0,Yami,Dried Fruit
Organic Dried Fungus 100g,BIG GREEN,121,6.99,No,Mainland China,4.8,Yami,Dried Fruit
Shiitake Dried Mushroom 100g,BIG GREEN,51,5.99,No,Mainland China,4.7,Yami,Dried Fruit
Dried Noodles (Somen) 3Ib,YISSINE,0,4.99,No,Korea,0.0,Yami,Dried Fruit
Dried Beancurd Sheet,ASIAN TASTE,12,2.99,No,Taiwan,5.0,Yami,Dried Fruit
Dried Plum Flavor Watermelon Seeds 200g,LAOJIEKOU,6,4.39,No,Mainland China,4.7,Yami,Dried Fruit
Dried Seaweed 50g,ASIAN TASTE,10,3.89,No,Taiwan,4.9,Yami,Dried Fruit
Cooked Dried Shrimp M size 99g,DRAGONFLY BRAND,1,5.29,No,Mainland China,5.0,Yami,Dried Fruit
Plum Snack 35g,yifen,1,2.49,No,Mainland China,5.0,Yami,Dried Fruit
Coconut Strips 40g,BE,6,1.49,No,Thailand,3.5,Yami,Dried Fruit
Mushroom Crisp Wasabi Flavor 40g,GUZIGUZI,6,3.69,No,Mainland China,4.3,Yami,Dried Fruit
Crisp Jujube 100g,BESTORE,2,5.49,No,Mainland China,3.5,Yami,Dried Fruit
Shredded Mushroom Pickled Chicken Flavor 45g,SenLinJia,3,1.09,No,Mainland China,4.0,Yami,Dried Fruit
【Frozen】 Durian Seedless 14oz,OTHER BRANDS,0,10.49,No,Unclear,0.0,Yami,Dried Fruit
Bean Curd Shrip Sauce Flavor 85g,XIANGXIANGZUI,2,1.29,2 Options,Mainland China,4.0,Yami,Dried Fruit
Preserved Plum snack 310g,WEI BACK,1,22.99,No,Mainland China,5.0,Yami,Dried Fruit
Preserved Peach 130g,TEN WOW,2,4.39,No,Mainland China,4.5,Yami,Dried Fruit
Apple Slices 20g,TIANLU,2,1.49,4 Options,Mainland China,4.5,Yami,Dried Fruit
Pear Slices 20g,TIANLU,1,1.49,4 Options,Mainland China,5.0,Yami,Dried Fruit
Gukeng Coffee Plum,SHUN TAI,0,14.99,No,Japan,0.0,Yami,Dried Fruit
Dried Shitake Mushroom 8oz,HAETAE,4,9.99,No,Korea,4.8,Yami,Dried Fruit
HANHENG Dried Seaweed 60g,HANHENG TASTE,143,4.39,No,Mainland China,4.9,Yami,Dried Fruit
Dried Seaweed Wakame 100g,BGREEN,148,3.99,No,Mainland China,4.9,Yami,Dried Fruit
Dried Tsaoko,OTHER BRANDS,0,5.69,No,Unclear,0.0,Yami,Dried Fruit
Dried Seaweed 50g,ASIAN TASTE,10,3.89,No,Taiwan,4.9,Yami,Dried Fruit
Freeze Dried Whole Strawberry in chocolate  Milk Flavor 60g,TYS,31,3.99,3 Options,Mainland China,4.5,Yami,Dried Fruit
WANG Dried Seaweed 142g,WANG FOOD,11,6.99,No,Korea,4.3,Yami,Dried Fruit
Dried Wakame Kelp 200g,DANDY,2,3.29,No,Hong Kong,5.0,Yami,Dried Fruit
Undaria Pinnitafida Dried Seaweed Strips 100g,OTHER BRANDS,4,2.99,No,Unclear,5.0,Yami,Dried Fruit
Dried Beef Jerky 170g USDA Certified,HSINTUNGYANG,10,11.99,No,Taiwan,4.8,Yami,Dried Fruit
Vital Dried Beef Jerky Spicy Flavor 170g,VITAL BRAND,10,16.99,No,United States,4.7,Yami,Dried Fruit
Dried Anchovy 170g,HAITAI,0,10.99,No,Korea,0.0,Yami,Dried Fruit
Dried Lily Flower 142g,ROXY,6,4.25,No,Unclear,3.8,Yami,Dried Fruit
Dried and Seasoned Fish Meat Skewer BBQ*2 Bags + Spicy*2 Bags120g,MONORI,1,8.29,No,Indonesia,5.0,Yami,Dried Fruit
Gold Lion Dried Vegetable Cole 100g,JINSHI,1,1.59,No,Mainland China,5.0,Yami,Dried Fruit
HAO BA SHI Nanxi Dried Bean Curd Five Spices Flavor 100g,HUIJIFOOD,0,1.69,No,Mainland China,0.0,Yami,Dried Fruit
Dried Shrimp 113g,HAITAI,0,8.99,No,Korea,0.0,Yami,Dried Fruit
Organic Dried Lily 80g,BIG GREEN,33,5.99,No,Mainland China,4.2,Yami,Dried Fruit
Dried Squid Super Spicy Flavor 19g,BENTO,26,1.99,No,Thailand,4.6,Yami,Dried Fruit
"Dried Squid Snack Spicy Flavor, 20g",BENTO,251,1.99,3 Options,Thailand,4.6,Yami,Dried Fruit
Dried Seaweed Knot,CHANZUIBA,4,3.49,No,Mainland China,4.5,Yami,Dried Fruit
Dried White Fungus 57g,SPRING FARM,132,4.29,No,Mainland China,4.7,Yami,Dried Fruit
Dried Shaved Bonito 5 Pack,OTHER BRANDS,36,2.29,No,Unclear,4.8,Yami,Dried Fruit
Small Dried Chili 100g,PANDA,38,2.69,No,Mainland China,4.9,Yami,Dried Fruit
Dried Mushroom 454g,ONETANG,1,16.99,No,Mainland China,5.0,Yami,Dried Fruit
Dried Glass Noodle Sweet Potato 500g,JAYONE,52,4.99,No,Korea,4.8,Yami,Dried Fruit
Spicy Peanuts With Dried Fish 98g,HUANGFEIHONG,66,3.69,4 Options,Mainland China,4.4,Yami,Dried Fruit
JIAJIA Dried Chinese Sausage Extra Lean 284g,JIA JIA,5,7.99,No,Mainland China,4.6,Yami,Dried Fruit
Dried Bean Curd Knot 300g,JINYING,5,3.69,No,Mainland China,4.6,Yami,Dried Fruit
Bridge Dried Kelp piece 100g,DANDY,0,3.99,No,Hong Kong,0.0,Yami,Dried Fruit
Dried Seaweed 60g,TCJP,0,3.99,No,Mainland China,0.0,Yami,Dried Fruit
JUMINGXIANG Dried Red Pepper Chili Paste 408g,JU MING XIANG,4,4.59,No,Mainland China,4.8,Yami,Dried Fruit
Dried Shaved Bonito 15g,YI FENG,2,1.99,No,Taiwan,5.0,Yami,Dried Fruit
Dried Baby Shrimp 114g,LAM SHENG KEE,22,2.19,No,Taiwan,4.8,Yami,Dried Fruit
Vital Dried Pork Jerky Sweet Flavor 170g,VITAL BRAND,13,16.99,3 Options,United States,4.4,Yami,Dried Fruit
Premium Dried Mushroom 200g,YONGFUYUAN,3,11.99,No,Mainland China,4.3,Yami,Dried Fruit
Dried Osmanthus Fragrans 50g,BIG GREEN,67,9.99,No,Mainland China,4.7,Yami,Dried Fruit
Dried Daylilies 300g,CHUANZHEN,15,7.99,No,Mainland China,4.9,Yami,Dried Fruit
SK Dried Cooked Sea Shrimp Large 85g,Shunji,2,5.99,No,Hong Kong,4.5,Yami,Dried Fruit
Vital Dried Pork Jerky Spicy Flavor 170g,VITAL BRAND,10,16.99,3 Options,United States,3.6,Yami,Dried Fruit
Dried Seaweed (Dashi Konbu) 100g,BGREEN,69,2.99,No,Mainland China,4.9,Yami,Dried Fruit
Dried Bamboo shoot 85g,DANDY,7,10.45,No,Hong Kong,5.0,Yami,Dried Fruit
Organic Dried Cassiae Seed 180g,BIG GREEN,20,3.99,No,Mainland China,4.9,Yami,Dried Fruit
Dried Glass Noodle Mung Bean 300g,JAYONE,24,2.59,No,Korea,4.5,Yami,Dried Fruit
Golden Corp Dried bean vermicelli 500g,OTHER BRANDS,21,3.59,No,Unclear,4.8,Yami,Dried Fruit
Spicy Peanuts with Dried Shrimps 98g,HUANGFEIHONG,75,3.89,4 Options,Mainland China,4.6,Yami,Dried Fruit
Spicy Dried Turnip 60g,WEIJUTE,31,0.99,No,Mainland China,4.7,Yami,Dried Fruit
Organic Dried Poria 150g,BIG GREEN,17,5.99,No,Mainland China,4.7,Yami,Dried Fruit
Dried Seaweed Slice,CHANZUIBA,0,2.99,No,Mainland China,0.0,Yami,Dried Fruit
Dried lily Flower 200g,JINGHUA,7,6.99,No,Taiwan,5.0,Yami,Dried Fruit
Dried Seaweed 90g,YUHO,26,6.29,No,Mainland China,4.9,Yami,Dried Fruit
Dried Young Bamboo Shoot 454g,OTHER BRANDS,3,6.29,No,Unclear,5.0,Yami,Dried Fruit
LAMSHENGKEE Dried Chrysanthemum Buds 150g,LAM SHENG KEE,9,8.59,3 Options,Taiwan,4.4,Yami,Dried Fruit
Kimchi Dried Noodle 20pcs,VE WONG,28,3.49,No,Taiwan,4.0,Yami,Dried Fruit
YES SIR Crispy Dried Crab Spicy Flavor 25g,XIAXIANSHENG,36,4.59,3 Options,Taiwan,4.3,Yami,Dried Fruit
Organic Dried Honeysuckle Flower 70g,BIG GREEN,15,13.99,No,Mainland China,4.7,Yami,Dried Fruit
Dried White Fungus 114g,SPRING FARM,63,7.29,No,Mainland China,4.6,Yami,Dried Fruit
LXS Dried Squid Slice 68g,LAOXIANSHENG,17,2.69,No,Mainland China,4.4,Yami,Dried Fruit
LXS Dried Squid Larvae 230g,LAOXIANSHENG,21,11.59,2 Options,Mainland China,4.4,Yami,Dried Fruit
Dried kelp 110g,YILIN,1,4.59,No,Mainland China,5.0,Yami,Dried Fruit
Fresh Dried White Fungus Flavor Soup 200g,XIDUODUO,7,5.79,No,Mainland China,4.7,Yami,Dried Fruit
TAK SHING HONG Dried Scallop Original 113.4g,TSH,5,18.99,2 Options,United States,4.4,Yami,Dried Fruit
Dried Glass Noodle Sweet Potato 500g,HAEPYO,8,4.99,No,Korea,4.5,Yami,Dried Fruit
ONETENG Freeze Dried Brown Sugar Longan Ginger White Fungus Soup 90g,SUNGIVEN FOODS,11,6.49,No,Mainland China,4.8,Yami,Dried Fruit
Dried Plum Candy 240g,CHAOLI,1,3.69,No,Mainland China,4.0,Yami,Dried Fruit
Dried scallops Congree with Quinoa and Corn 2 bags,BUYDEEM,7,4.99,No,Mainland China,4.9,Yami,Dried Fruit
Dried Chrysanthemum Tea 113.4g,RICHI,7,2.99,No,Mainland China,3.0,Yami,Dried Fruit
Dried Red Dates 340g,DANDY,9,4.99,No,Hong Kong,4.9,Yami,Dried Fruit
Dried Lily Flower 114g,SPRING FARM,22,4.59,No,Mainland China,4.6,Yami,Dried Fruit
Dried Squid Spicy Larb Flavor 20g,BENTO,3,1.99,No,Thailand,4.3,Yami,Dried Fruit
"Peanuts with Dried Pepper Spicy Flavor, 210g",HUANGFEIHONG,224,3.89,3 Options,Mainland China,4.8,Yami,Dried Fruit
Dried Fish Maw 79g,DANDY,2,9.99,No,Hong Kong,5.0,Yami,Dried Fruit
Organic Dried Pitted Haw 100g,SPRING FARM,59,3.59,No,Mainland China,4.9,Yami,Dried Fruit
Dried Seaweed (Pressed) 105g,SPRING FARM,3,8.99,No,Mainland China,5.0,Yami,Dried Fruit
Dried Seaweed 50g,SPRING FARM,93,4.99,No,Mainland China,4.9,Yami,Dried Fruit
Hot Dried Cured Pork 170g USDA Certified,HSINTUNGYANG,7,11.99,No,Taiwan,3.6,Yami,Dried Fruit
Vital Dried Beef Jerky Fruit Flavor 170g,VITAL BRAND,3,16.99,3 Options,United States,5.0,Yami,Dried Fruit
Dried Lily Flower 114g,DANDY,0,3.59,No,Hong Kong,0.0,Yami,Dried Fruit
Dried Bean Curd Stick 300g,JINYING,3,3.69,No,Mainland China,5.0,Yami,Dried Fruit
Dried Anchovy 226g,HAITAI,0,9.99,No,Korea,0.0,Yami,Dried Fruit
Dried Yam Noodle 6pcs 450g,SAUTAO,1,4.99,No,Hong Kong,5.0,Yami,Dried Fruit
Dried Glass Noodle-Sweet Potato 680g,JAYONE,21,4.99,No,Korea,5.0,Yami,Dried Fruit
FARMER BRAND Dried Peanuts 300g,FRAMER BRAND,68,3.89,No,Singapore,4.5,Yami,Dried Fruit
Dried Prunus Persica 85g,TSH,8,6.99,No,United States,4.6,Yami,Dried Fruit
LAMSHENGKEE Dried Jasmine Buds 85g,LAM SHENG KEE,4,8.49,3 Options,Taiwan,3.2,Yami,Dried Fruit
Yang Chun Dried Noodle 250g,SHAN FENG,0,1.69,No,Taiwan,0.0,Yami,Dried Fruit
Dried Rose 100g,BAIHUATANG,5,10.99,6 Options,Mainland China,5.0,Yami,Dried Fruit
TAK SHING HONG Dried Scallop Chilli 113.4g,TSH,4,18.99,2 Options,United States,3.0,Yami,Dried Fruit
Kaxing Dried Longan Pulp 283g,DANDY,0,9.99,No,Hong Kong,0.0,Yami,Dried Fruit
Organic  Dried Rose 60g,BIG GREEN,74,4.99,No,Mainland China,4.8,Yami,Dried Fruit
Dried Shiitake Mushroom 170g,NATURE&PEO,10,10.99,No,Korea,4.9,Yami,Dried Fruit
Dried Tuna Jerky 180g,DONGGANG,2,10.99,No,Mainland China,4.0,Yami,Dried Fruit
Freeze Dried Whole Strawberry wrapped in Chocolate  Matcha Flavor 60g,TYS,39,2.99,3 Options,Mainland China,4.8,Yami,Dried Fruit
LXS Dried Grilled Cod Slice 68g,LAOXIANSHENG,12,2.39,No,Mainland China,4.9,Yami,Dried Fruit
SEHNG Dried Fish with Peanut Spicy Flavor 80g,TRIKOFOODS,75,2.99,No,Taiwan,4.2,Yami,Dried Fruit
Mini Soup Package (Dried Pear Slice and Fig & 5 Red &Cranberry Tremella) 153g,BUYDEEM,1,8.99,No,Mainland China,5.0,Yami,Dried Fruit
Special Dried Longan Pulp 170g,ROXY,17,6.29,No,Mainland China,4.5,Yami,Dried Fruit
Dried Anise Seed 85g,HENG LUNG,7,4.29,No,Mainland China,5.0,Yami,Dried Fruit
Dried Radish Leaves With Soybean Paste Rice Porridge 285g,OTTOGI,22,3.99,No,Korea,4.5,Yami,Dried Fruit
Dried Pollack & Kmchi Rice Porridge 285g,OTTOGI,24,3.99,No,Korea,4.3,Yami,Dried Fruit
Dried Seaweed Knot 200g,CHANZUIBA,2,3.14,No,Mainland China,5.0,Yami,Dried Fruit
Dried Longan Seedless 142g,SPRING FARM,43,4.99,No,Mainland China,4.5,Yami,Dried Fruit
Dried Shredded Fish Snacks 110g,DONGGANG,1,10.99,No,Mainland China,5.0,Yami,Dried Fruit
Premium Dried Fungus 350g,shanliren,12,14.79,No,Mainland China,4.8,Yami,Dried Fruit
Dried Sweet Poato 180g,SYZ,10,3.99,No,Mainland China,4.4,Yami,Dried Fruit
Dried Fish Chinese Sauerkraut Flavor 50g,HAPPY PARTY,13,2.49,No,Mainland China,4.1,Yami,Dried Fruit
Dried Yoghourt 30g,BESTORE,8,6.69,No,Mainland China,3.6,Yami,Dried Fruit
Dried Black Fungus 80g,DAI PHU,10,4.69,No,Vietnam,4.9,Yami,Dried Fruit
JAPAN  Kokusan Dried Japanese Shiitake Mushroom 40g,MARUYAMASEICHA,6,11.99,No,Japan,4.2,Yami,Dried Fruit
Dried Mushroom 150g,shanliren,11,7.09,No,Unclear,4.5,Yami,Dried Fruit
Yunnan Dried Mushroom 50g,HEXIN,4,1.59,No,Mainland China,4.8,Yami,Dried Fruit
Dried Flat Glass Noodele-Sweet Potato 1kg,OTASTE,3,8.99,No,Korea,5.0,Yami,Dried Fruit
Dried Lavender 100g,BAIHUATANG,0,10.99,6 Options,Mainland China,0.0,Yami,Dried Fruit
Dried Chili 100g,NSP,16,2.49,No,Mainland China,4.4,Yami,Dried Fruit
Dried Boiled Shrimp 170g,SHENGCHANGLONG,16,4.49,No,Mainland China,4.9,Yami,Dried Fruit
JIGONG Dried Fruit for Throat 88g,JIGONG,0,4.99,No,Mainland China,0.0,Yami,Dried Fruit
Dried Seaweed Crisp Hot and Sour Flavor 160g,HONLIFE,41,2.99,No,Mainland China,4.7,Yami,Dried Fruit
Dried Seaweed Crisp Spicy Flavor 160g,HONLIFE,30,3.29,No,Mainland China,4.7,Yami,Dried Fruit
ONETENG Dried Shitake Mushroom 454g,SUNGIVEN FOODS,34,14.99,No,Mainland China,5.0,Yami,Dried Fruit
Dried Lotus Seed 142g,SPRING FARM,28,6.69,No,Mainland China,4.8,Yami,Dried Fruit
Dried Bean Curb Chili Flavor 240g,TXFOOD,28,5.89,3 Options,Mainland China,4.4,Yami,Dried Fruit
Prince Dried Instant Noodle 20packs,VE WONG,28,3.49,No,Taiwan,4.2,Yami,Dried Fruit
Spicy Dried Noodle 400g*4 bags,MYKUALI,15,5.29,No,Malaysia,4.5,Yami,Dried Fruit
LAMSHENGKEE Dried Rose Buds 150g,LAM SHENG KEE,22,8.59,3 Options,Taiwan,4.5,Yami,Dried Fruit
Chinese Dried Yellow Instant Noodles 400g,Three Deer Brand,19,1.39,No,Unclear,4.5,Yami,Dried Fruit
Sichuan Style Dried Spicy Radish 280g,CAIHUAXIANG,29,3.59,No,Mainland China,4.2,Yami,Dried Fruit
Yueyuehong Ningxia Dried Goji Berries 250g,DALI&PROCESS,7,8.23,No,Mainland China,4.7,Yami,Dried Fruit
Dried Fish with Spicy Peanuts 4 Pack*30g,YU GAN DE YU GAN,2,11.99,3 Options,Taiwan,4.0,Yami,Dried Fruit
ONETENG Freeze Dried Rock Sugar Snow Pear White Fungus Soup 90g,SUNGIVEN FOODS,18,6.49,No,Mainland China,4.9,Yami,Dried Fruit
YOUNIYIMIAN Dried Noodles With Sichuan Pepper 130g*4,YNYM,15,8.99,No,Mainland China,4.9,Yami,Dried Fruit
Dried Golden Shrimp Cracker 150g,DONGGANG,0,10.99,No,Mainland China,0.0,Yami,Dried Fruit
ONETENG Freeze Dried Fermented Rice Papaya White Fungus Soup 90g,SUNGIVEN FOODS,16,6.49,No,Mainland China,4.6,Yami,Dried Fruit
Chinese Dried Yellow Egg Noodle 400g,Three Deer Brand,19,2.19,No,Unclear,4.4,Yami,Dried Fruit
YES SIR Crispy Dried Shrimp Original Flavor 25g,XIAXIANSHENG,25,4.39,3 Options,Taiwan,4.6,Yami,Dried Fruit
Dried Osmanthus Flower 85g,BAIHUATANG,2,10.99,6 Options,Mainland China,5.0,Yami,Dried Fruit
YOUNIYIMIAN Dried Noodles With Capsicol 140g*4,YNYM,10,8.99,No,Mainland China,4.5,Yami,Dried Fruit
PanPan Ameria Dried Pastry Strawberry Flavor 240g,ASIA FOODS,10,4.99,2 Options,Mainland China,4.7,Yami,Dried Fruit
Dried Cordyeps Militaris Flower 57g,SPRING FARM,6,4.39,No,Mainland China,4.0,Yami,Dried Fruit
Dried White Fungus 170g,GONGHE,6,8.99,No,Mainland China,4.3,Yami,Dried Fruit
Dried Fish Hot Spicy 50g,HAPPY PARTY,12,2.19,No,Mainland China,3.9,Yami,Dried Fruit
【Frozen】Dried Bean Sheet 250g,WATSON,3,3.39,No,Mainland China,5.0,Yami,Dried Fruit
Dried Mushroom 50g,HEXIN,8,1.59,No,Mainland China,4.8,Yami,Dried Fruit
JUMINGXIANG Dried Chili Paste 528g,JU MING XIANG,3,5.50,No,Mainland China,5.0,Yami,Dried Fruit
Dried Seaweed Crisp Knot Spicy Flavor 160g,HONLIFE,28,3.29,No,Mainland China,4.7,Yami,Dried Fruit
Dried Glass Noodle-Sweet Potato 1000g,HAEPYO,1,8.99,No,Korea,5.0,Yami,Dried Fruit
Dried Mushroom 50g,HONGYE,4,3.49,No,Mainland China,5.0,Yami,Dried Fruit
Dried Chrysanthemum 56.6g,TSH,4,7.29,No,United States,5.0,Yami,Dried Fruit
Dried Marinated Mustard 150g,YILIN,1,2.59,No,Mainland China,5.0,Yami,Dried Fruit
Dried Noodles (Wide Sliced Noodles) 410g,YNYM,1,4.65,No,Mainland China,5.0,Yami,Dried Fruit
JAPAN Kokusan Donko Dried Japanese Mushroom 50g,HAMAOTOME,2,14.99,No,Japan,5.0,Yami,Dried Fruit
Dried Mushroom 100g,HEIN,8,4.99,No,Mainland China,4.6,Yami,Dried Fruit
Organic Dried Jasmine 30g,BIG GREEN,8,3.39,No,Mainland China,4.6,Yami,Dried Fruit
Dried Squid Shreds 45g,YAMAEI,3,8.39,No,Japan,5.0,Yami,Dried Fruit
Dried Prunella Vulgaris 283g,LION,2,8.99,No,Japan,5.0,Yami,Dried Fruit
Dried Longan Gelatin Soup 106g,BUYDEEM,2,6.89,No,Mainland China,4.0,Yami,Dried Fruit
Dracula Yogurt Flavor Cake Dried Mango Filling 135g,Dracula,13,3.59,No,Mainland China,4.5,Yami,Dried Fruit
Dried Erjingtiao Chili 100g,SZECHUAN FLAVOR,0,2.19,No,Mainland China,0.0,Yami,Dried Fruit
